sep=;
instancia;artista;t_lineal;t_binaria
63;Artista_0;3.4484260000000003E-4;0.0
63;Artista_5;6.889514000000001E-4;1.08954E-5
63;Artista_10;9.31739E-4;2.17574E-5
63;Artista_15;0.0011720022;3.28072E-5
63;Artista_19;0.0014121904000000002;4.34768E-5
64;Artista_0;3.4932779999999997E-4;0.0
64;Artista_5;6.93803E-4;1.06014E-5
64;Artista_10;9.360192E-4;2.16474E-5
64;Artista_15;0.0011765156;3.24186E-5
64;Artista_19;0.0014169597999999998;4.3353800000000005E-5
65;Artista_0;3.5010200000000003E-4;0.0
65;Artista_5;6.976642E-4;1.07516E-5
65;Artista_10;9.37553E-4;2.11844E-5
65;Artista_15;0.001177568;3.21442E-5
65;Artista_19;0.0014172402;4.3105E-5
66;Artista_0;3.491666E-4;0.0
66;Artista_5;6.966578E-4;1.0925E-5
66;Artista_10;9.36319E-4;2.1826199999999998E-5
66;Artista_15;0.0011765806;3.27694E-5
66;Artista_19;0.0014247422;4.36074E-5
67;Artista_0;3.564088E-4;0.0
67;Artista_5;7.079806E-4;1.0652799999999999E-5
67;Artista_10;9.483461999999999E-4;2.0907E-5
67;Artista_15;0.001188698;3.18704E-5
67;Artista_19;0.001429521;4.27728E-5
68;Artista_0;3.5463140000000003E-4;0.0
68;Artista_5;7.142404E-4;1.0878399999999999E-5
68;Artista_10;9.546248E-4;2.0835599999999997E-5
68;Artista_15;0.0011950387999999999;3.1676E-5
68;Artista_19;0.0014356964;4.2616599999999994E-5
69;Artista_0;3.496708E-4;0.0
69;Artista_5;6.998926E-4;1.0903E-5
69;Artista_10;9.407570000000001E-4;2.18426E-5
69;Artista_15;0.0011813568;3.27684E-5
69;Artista_19;0.0014220954;4.372E-5
70;Artista_0;3.533446E-4;0.0
70;Artista_5;7.073318E-4;1.0749E-5
70;Artista_10;9.474474E-4;2.1988800000000002E-5
70;Artista_15;0.0011871198;3.27494E-5
70;Artista_19;0.0014271304;4.37774E-5
71;Artista_0;3.603252E-4;0.0
71;Artista_5;7.253534E-4;1.12436E-5
71;Artista_10;9.660624E-4;2.1857400000000002E-5
71;Artista_15;0.0012062288;3.2563000000000007E-5
71;Artista_19;0.0014464789999999999;4.333960000000001E-5
72;Artista_0;3.4692999999999996E-4;0.0
72;Artista_5;6.896808E-4;1.09938E-5
72;Artista_10;9.303292E-4;2.21264E-5
72;Artista_15;0.0011707608;3.3219399999999996E-5
72;Artista_19;0.0014111117999999999;4.40222E-5
73;Artista_0;3.55856E-4;0.0
73;Artista_5;7.10697E-4;1.06444E-5
